idx,text,label
11947,Tendencies bring changes. Culture is always changing according to the society.,effect
11948,Tendencies bring changes. Culture is indelible and unchangeable.,None
11949,She has a large orchard. She had to go for a daily trim and check.,effect
11950,She has a large orchard. She can let them grow by themselves and do not have to take care of them.,None
11951,The workers showed respect to his accurate results. The constructed was designed by him.,cause
11952,The workers showed respect to his accurate results. The boss was to improve staff performance.,None
11953,Girls like silver necklaces. Girls like necklaces made of bright white metals.,cause
11954,Girls like silver necklaces. Both of my parents have daughters.,None
11955,He has seen treehoppers in some regions. Bob has traveled to many regions.,cause
11956,He has seen treehoppers in some regions. Tom utilized lyophilization to dispose some lethal virus.,None
11957,He shows such a spirit during all the relationships of human existence. Langus' life are similar to human's.,None
11958,He shows such a spirit during all the relationships of human existence. The man sticks to righteousness all his life.,cause
11959,Jack is an asthmatic. He is at greater risk of developing irreversible airway damage from smoking.,effect
11960,Jack is an asthmatic. Jack finally gave up his girlfriend.,None
11961,He cannot have nnticholinergics now. He had antiglaucoma drugs just now.,cause
11962,He cannot have nnticholinergics now. He wants to have more muscles.,None
11963,He has been troubled by dysuria. His major is classic literature.,None
11964,He has been troubled by dysuria. His stone blocked the excretion of urine from the bladder.,cause
11965,They appreciated the assistance from charity. Many poor children are financed and received education.,cause
11966,They appreciated the assistance from charity. They are winners of the Olympic Games.,None
11967,Tom's heart pump pressure increased. The doctor said that Tom had high blood pressure.,effect
11968,Tom's heart pump pressure increased. He smiled at his following depression.,None
11969,The temperature drops gradually. The flamingos are losing their feathers.,None
11970,The temperature drops gradually. The flamingo's feathers grow much longer.,effect
11971,The flowers in my garden is sick. I put them in a poisonous pond.,None
11972,The flowers in my garden is sick. They might effected by some viroids.,effect
11973,He hired a cowboy. The farmer need someone to help him drive cattle.,cause
11974,He hired a cowboy. Tom wanted some lahars.,None
11975,Mother chicken hatches four chicks that day. Whoever has the highest head is fed first.,effect
11976,Mother chicken hatches four chicks that day. Then it became a roast chicken.,None
11977,"They often eat, talk and work together to maintain their relationship. Tom and Mario are good friends.",cause
11978,"They often eat, talk and work together to maintain their relationship. Herd animals have peer companions.",None
11979,"Macaulay was treated with narcotics when he was ill. After that, he became addicted to these drugs.",effect
11980,Macaulay was treated with narcotics when he was ill. The doctor judged him to have a mild concussion.,None
11981,This man doesn't want to be attacked by disease. He feels energetic.,None
11982,This man doesn't want to be attacked by disease. He takes medicine in advance.,effect
11983,My father is an Astronomer. I respected his extensive observations.,effect
11984,My father is an Astronomer. He ought to buy a telescope.,None
11985,He had a strong dependency on his parents. He received psychotherapy.,None
11986,He had a strong dependency on his parents. Tom has never left home.,cause
11987,The leaves of the trees around the factory withered and turned yellow. The factory illegally discharged a large amount of sulfur dioxide every day.,cause
11988,The leaves of the trees around the factory withered and turned yellow. Workers cut trees with machinery.,None
11989,The newborn has got tetanus. The doctor gave him an injection.,effect
11990,The newborn has got tetanus. The doctor has injected some papain with him.,None
11991,They are protected from the cold. Lionesses like to eat weak animals and zebras are weaker than lionesses.,None
11992,They are protected from the cold. Seals have a thick layer of blubber combined with a thick fur coat.,cause
11993,My father told me it was a planet. I saw a star brighter than others in the sky.,cause
11994,My father told me it was a planet. Students wanted to know how prosperity was created by productivity.,None
11995,These residents got cancers. These people lives on the torrid zone.,None
11996,These residents got cancers. The dirty water caused  genetic mutation on those residents.,cause
11997,Tom is an expert majoring in psychiatry. He has new findings every year.,effect
11998,Tom is an expert majoring in psychiatry. He has done a lot of researches on the differences and similarities between parents and children.,None
11999,There is a small drawer in this cabinet. Many beavers live in it.,None
12000,There is a small drawer in this cabinet. Lucy can put some things which are seldom used into it.,effect
12001,There are a lot of herring eggbeds in the sea. Sculpins consider herring eggbeds as food.,effect
12002,There are a lot of herring eggbeds in the sea. 98% of them were diagnoised as Roseola.,None
12003,My mom is a pediatrician. She has to change an area as big as the earth's surface.,None
12004,My mom is a pediatrician. She is an expert in treating children from birth to teens.,effect
12005,Van Gogh is a representative figure of impressionism. His paintings are mostly abstract and good at capturing changes in light.,effect
12006,Van Gogh is a representative figure of impressionism. His paintings are all realistic.,None
